transaction_id,customer_code,product_code,transaction_date,transaction_timestamp,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_method,store_code
TXN00036710,C04096,P00063,2024-06-19,2024-06-19 00:00:00,2,287.9,28.79,43.76,590.77,Apple Pay,STORE002
TXN00041842,C03045,P00054,2024-06-19,2024-06-19 00:00:00,1,28.78,4.32,1.96,26.42,Apple Pay,STORE007
TXN00005894,C03503,P00082,2024-06-19,2024-06-19 00:00:00,1,145.39,0.0,11.63,157.02,Apple Pay,STORE003
TXN00048596,C00916,P00123,2024-06-19,2024-06-19 00:00:00,1,30.31,3.03,2.18,29.46,Credit Card,STORE004
TXN00004374,C01366,P00092,2024-06-19,2024-06-19 00:00:00,1,262.98,0.0,21.04,284.02,PayPal,STORE010
TXN00026586,C02741,P00080,2024-06-19,2024-06-19 00:00:00,2,241.2,0.0,38.59,520.99,Credit Card,STORE010
TXN00038277,C03854,P00121,2024-06-19,2024-06-19 00:00:00,1,41.58,8.32,2.66,35.92,Apple Pay,STORE001
TXN00035881,C01370,P00091,2024-06-19,2024-06-19 00:00:00,1,21.43,0.0,1.71,23.14,Credit Card,STORE003
TXN00003019,C02842,P00025,2024-06-19,2024-06-19 00:00:00,2,956.24,0.0,153.0,2065.48,Cash,STORE009
TXN00026570,C04363,P00127,2024-06-19,2024-06-19 00:00:00,5,22.49,22.49,7.2,97.16,Debit Card,STORE003
TXN00001021,C01935,P00044,2024-06-19,2024-06-19 00:00:00,2,176.1,0.0,28.18,380.38,Credit Card,STORE002
TXN00020537,C00195,P00065,2024-06-19,2024-06-19 00:00:00,1,172.98,0.0,13.84,186.82,Credit Card,STORE009
TXN00001698,C04280,P00129,2024-06-19,2024-06-19 00:00:00,4,46.26,37.01,11.84,159.87,Debit Card,STORE002
TXN00015702,C03605,P00009,2024-06-19,2024-06-19 00:00:00,5,767.79,0.0,307.12,4146.07,Credit Card,STORE010
TXN00003409,C03291,P00029,2024-06-19,2024-06-19 00:00:00,1,639.78,0.0,51.18,690.96,PayPal,STORE009
TXN00030943,C02489,P00039,2024-06-19,2024-06-19 00:00:00,2,45.52,18.21,5.83,78.66,Apple Pay,STORE009
TXN00014241,C04537,P00036,2024-06-19,2024-06-19 00:00:00,1,55.88,0.0,4.47,60.35,Cash,STORE002
TXN00044628,C04426,P00030,2024-06-19,2024-06-19 00:00:00,3,766.92,0.0,184.06,2484.82,Cash,STORE004
TXN00042632,C04841,P00106,2024-06-19,2024-06-19 00:00:00,4,114.85,22.97,34.91,471.34,Apple Pay,STORE005
TXN00045335,C02860,P00019,2024-06-19,2024-06-19 00:00:00,1,63.47,0.0,5.08,68.55,Debit Card,STORE001
TXN00040230,C04358,P00128,2024-06-19,2024-06-19 00:00:00,2,40.5,8.1,5.83,78.73,Apple Pay,STORE005
TXN00049618,C04630,P00124,2024-06-19,2024-06-19 00:00:00,3,47.47,28.48,9.11,123.04,Credit Card,STORE001
TXN00038474,C03532,P00069,2024-06-19,2024-06-19 00:00:00,1,413.56,41.36,29.78,401.98,Cash,STORE003
TXN00018788,C02095,P00122,2024-06-19,2024-06-19 00:00:00,2,30.94,6.19,4.46,60.15,Debit Card,STORE005
TXN00043113,C04863,P00020,2024-06-19,2024-06-19 00:00:00,2,1327.21,0.0,212.35,2866.77,Cash,STORE003
TXN00014524,C04728,P00072,2024-06-19,2024-06-19 00:00:00,1,383.08,19.15,29.11,393.04,Credit Card,STORE004
TXN00029300,C01075,P00074,2024-06-19,2024-06-19 00:00:00,1,402.6,20.13,30.6,413.07,Apple Pay,STORE003
TXN00033928,C02867,P00031,2024-06-19,2024-06-19 00:00:00,1,953.96,95.4,68.68,927.24,PayPal,STORE008
TXN00043142,C00492,P00027,2024-06-19,2024-06-19 00:00:00,5,1164.17,1164.17,372.53,5029.21,Cash,STORE006
TXN00024064,C03843,P00061,2024-06-19,2024-06-19 00:00:00,3,311.24,0.0,74.7,1008.42,Debit Card,STORE005
TXN00042707,C01731,P00027,2024-06-19,2024-06-19 00:00:00,1,1164.17,0.0,93.13,1257.3,Apple Pay,STORE007
TXN00045546,C04616,P00023,2024-06-19,2024-06-19 00:00:00,2,1090.08,0.0,174.41,2354.57,Credit Card,STORE005
TXN00036346,C01894,P00112,2024-06-19,2024-06-19 00:00:00,2,73.11,0.0,11.7,157.92,PayPal,STORE002
TXN00016747,C04272,P00096,2024-06-19,2024-06-19 00:00:00,2,227.67,0.0,36.43,491.77,Apple Pay,STORE005
TXN00010513,C01618,P00097,2024-06-19,2024-06-19 00:00:00,1,69.68,13.94,4.46,60.2,Credit Card,STORE009
TXN00000642,C03538,P00037,2024-06-19,2024-06-19 00:00:00,1,184.04,36.81,11.78,159.01,Credit Card,STORE009
TXN00025618,C03101,P00057,2024-06-19,2024-06-19 00:00:00,5,139.22,0.0,55.69,751.79,Apple Pay,STORE006
TXN00034635,C00114,P00122,2024-06-19,2024-06-19 00:00:00,2,30.94,0.0,4.95,66.83,Credit Card,STORE004
TXN00032165,C00472,P00003,2024-06-19,2024-06-19 00:00:00,3,293.76,88.13,63.45,856.6,Cash,STORE005
TXN00020191,C01338,P00125,2024-06-19,2024-06-19 00:00:00,2,47.1,18.84,6.03,81.39,PayPal,STORE003
TXN00039618,C00533,P00043,2024-06-20,2024-06-20 00:00:00,2,198.24,0.0,31.72,428.2,Cash,STORE008
TXN00024764,C02720,P00086,2024-06-20,2024-06-20 00:00:00,1,346.34,34.63,24.94,336.65,Credit Card,STORE001
TXN00040732,C04872,P00136,2024-06-20,2024-06-20 00:00:00,1,24.31,1.22,1.85,24.94,Cash,STORE006
TXN00035130,C04070,P00124,2024-06-20,2024-06-20 00:00:00,3,47.47,28.48,9.11,123.04,Cash,STORE004
TXN00028547,C00532,P00129,2024-06-20,2024-06-20 00:00:00,1,46.26,0.0,3.7,49.96,Apple Pay,STORE009
TXN00033621,C03837,P00085,2024-06-20,2024-06-20 00:00:00,1,51.19,0.0,4.1,55.29,PayPal,STORE002
TXN00002932,C00210,P00099,2024-06-20,2024-06-20 00:00:00,2,174.35,34.87,25.11,338.94,Cash,STORE003
TXN00030329,C03938,P00033,2024-06-20,2024-06-20 00:00:00,1,134.82,6.74,10.25,138.33,PayPal,STORE006
TXN00010871,C03370,P00079,2024-06-20,2024-06-20 00:00:00,1,237.98,0.0,19.04,257.02,Credit Card,STORE010
TXN00009544,C01308,P00077,2024-06-20,2024-06-20 00:00:00,1,265.55,0.0,21.24,286.79,Cash,STORE008
TXN00042333,C02758,P00105,2024-06-20,2024-06-20 00:00:00,3,229.78,68.93,49.63,670.04,Credit Card,STORE006
TXN00026955,C04867,P00127,2024-06-20,2024-06-20 00:00:00,1,22.49,2.25,1.62,21.86,Cash,STORE009
TXN00010725,C04871,P00136,2024-06-20,2024-06-20 00:00:00,1,24.31,1.22,1.85,24.94,PayPal,STORE006
TXN00005503,C00242,P00135,2024-06-20,2024-06-20 00:00:00,1,39.6,0.0,3.17,42.77,Apple Pay,STORE010
TXN00035203,C04219,P00040,2024-06-20,2024-06-20 00:00:00,2,193.33,0.0,30.93,417.59,PayPal,STORE002
TXN00026989,C01773,P00104,2024-06-20,2024-06-20 00:00:00,2,48.12,0.0,7.7,103.94,Debit Card,STORE003
TXN00016116,C02315,P00004,2024-06-20,2024-06-20 00:00:00,1,1908.41,95.42,145.04,1958.03,Cash,STORE001
TXN00019846,C04886,P00122,2024-06-20,2024-06-20 00:00:00,1,30.94,0.0,2.48,33.42,Cash,STORE006
TXN00014166,C04105,P00052,2024-06-20,2024-06-20 00:00:00,3,52.2,0.0,12.53,169.13,Debit Card,STORE010
TXN00044339,C00814,P00070,2024-06-20,2024-06-20 00:00:00,1,75.46,0.0,6.04,81.5,Debit Card,STORE009
TXN00037474,C03854,P00020,2024-06-20,2024-06-20 00:00:00,2,1327.21,0.0,212.35,2866.77,Credit Card,STORE009
TXN00021251,C02615,P00035,2024-06-20,2024-06-20 00:00:00,2,149.28,44.78,20.3,274.08,Cash,STORE003
TXN00003436,C04682,P00028,2024-06-20,2024-06-20 00:00:00,3,626.8,0.0,150.43,2030.83,PayPal,STORE003
TXN00012132,C03063,P00022,2024-06-20,2024-06-20 00:00:00,1,1779.43,0.0,142.35,1921.78,Debit Card,STORE002
TXN00024472,C02621,P00020,2024-06-20,2024-06-20 00:00:00,1,1327.21,132.72,95.56,1290.05,Apple Pay,STORE001
TXN00024578,C02368,P00045,2024-06-20,2024-06-20 00:00:00,2,60.62,18.19,8.24,111.29,Apple Pay,STORE009
TXN00011670,C01024,P00065,2024-06-20,2024-06-20 00:00:00,3,172.98,77.84,35.29,476.39,Debit Card,STORE005
TXN00006800,C00848,P00043,2024-06-20,2024-06-20 00:00:00,4,198.24,118.94,53.92,727.94,Credit Card,STORE009
TXN00016509,C01153,P00119,2024-06-20,2024-06-20 00:00:00,2,27.07,0.0,4.33,58.47,Debit Card,STORE009
TXN00004771,C01728,P00039,2024-06-20,2024-06-20 00:00:00,2,45.52,0.0,7.28,98.32,PayPal,STORE004
TXN00019696,C02127,P00031,2024-06-20,2024-06-20 00:00:00,1,953.96,0.0,76.32,1030.28,Cash,STORE006
TXN00004511,C01707,P00132,2024-06-20,2024-06-20 00:00:00,2,29.39,0.0,4.7,63.48,Debit Card,STORE003
TXN00034991,C02903,P00117,2024-06-20,2024-06-20 00:00:00,2,47.66,0.0,7.63,102.95,Apple Pay,STORE007
TXN00021948,C03007,P00079,2024-06-20,2024-06-20 00:00:00,2,237.98,47.6,34.27,462.63,Apple Pay,STORE003
TXN00035764,C04453,P00112,2024-06-20,2024-06-20 00:00:00,3,73.11,32.9,14.91,201.34,Credit Card,STORE001
TXN00032781,C04603,P00023,2024-06-20,2024-06-20 00:00:00,2,1090.08,218.02,156.97,2119.11,Cash,STORE002
TXN00006292,C03198,P00083,2024-06-20,2024-06-20 00:00:00,1,179.89,8.99,13.67,184.57,Cash,STORE004
TXN00044090,C01473,P00090,2024-06-20,2024-06-20 00:00:00,2,197.16,19.72,29.97,404.57,Debit Card,STORE006
TXN00035034,C01306,P00034,2024-06-20,2024-06-20 00:00:00,2,111.64,0.0,17.86,241.14,Cash,STORE010
TXN00005538,C02767,P00059,2024-06-20,2024-06-20 00:00:00,1,148.17,0.0,11.85,160.02,Cash,STORE006
TXN00049206,C01617,P00046,2024-06-20,2024-06-20 00:00:00,1,179.76,17.98,12.94,174.72,Apple Pay,STORE010
TXN00041254,C01834,P00055,2024-06-20,2024-06-20 00:00:00,3,20.79,6.24,4.49,60.62,PayPal,STORE003
TXN00037889,C01677,P00076,2024-06-20,2024-06-20 00:00:00,1,392.37,58.86,26.68,360.19,Credit Card,STORE009
TXN00004110,C04472,P00093,2024-06-20,2024-06-20 00:00:00,1,139.61,27.92,8.94,120.63,Cash,STORE001
TXN00036371,C01537,P00122,2024-06-20,2024-06-20 00:00:00,2,30.94,3.09,4.7,63.49,Apple Pay,STORE008
TXN00027988,C02576,P00074,2024-06-20,2024-06-20 00:00:00,2,402.6,120.78,54.75,739.17,Credit Card,STORE009
TXN00038410,C01221,P00032,2024-06-20,2024-06-20 00:00:00,2,74.79,7.48,11.37,153.47,Apple Pay,STORE005
TXN00037941,C04660,P00057,2024-06-20,2024-06-20 00:00:00,1,139.22,0.0,11.14,150.36,Debit Card,STORE008
TXN00004442,C00070,P00023,2024-06-20,2024-06-20 00:00:00,1,1090.08,0.0,87.21,1177.29,PayPal,STORE008
TXN00030971,C03728,P00088,2024-06-20,2024-06-20 00:00:00,1,148.03,0.0,11.84,159.87,Apple Pay,STORE002
TXN00004283,C04246,P00125,2024-06-20,2024-06-20 00:00:00,1,47.1,2.36,3.58,48.32,Credit Card,STORE009
TXN00044882,C01536,P00107,2024-06-20,2024-06-20 00:00:00,1,165.22,24.78,11.24,151.68,PayPal,STORE004
TXN00040135,C01829,P00077,2024-06-20,2024-06-20 00:00:00,2,265.55,0.0,42.49,573.59,Apple Pay,STORE002
TXN00003393,C03198,P00014,2024-06-20,2024-06-20 00:00:00,3,341.42,102.43,73.75,995.58,Apple Pay,STORE009
TXN00028098,C01852,P00134,2024-06-20,2024-06-20 00:00:00,1,7.67,0.0,0.61,8.28,Credit Card,STORE005
TXN00048982,C01481,P00070,2024-06-20,2024-06-20 00:00:00,3,75.46,11.32,17.2,232.26,PayPal,STORE010
TXN00045837,C00425,P00080,2024-06-20,2024-06-20 00:00:00,2,241.2,0.0,38.59,520.99,Apple Pay,STORE001
TXN00046619,C03551,P00039,2024-06-20,2024-06-20 00:00:00,1,45.52,4.55,3.28,44.25,Credit Card,STORE004
TXN00024162,C02843,P00126,2024-06-20,2024-06-20 00:00:00,4,11.95,0.0,3.82,51.62,Debit Card,STORE002
TXN00010289,C01997,P00110,2024-06-20,2024-06-20 00:00:00,4,35.34,0.0,11.31,152.67,Credit Card,STORE007
TXN00004292,C00844,P00136,2024-06-20,2024-06-20 00:00:00,1,24.31,3.65,1.65,22.31,PayPal,STORE005
TXN00023658,C04378,P00088,2024-06-20,2024-06-20 00:00:00,1,148.03,0.0,11.84,159.87,Credit Card,STORE010
TXN00033903,C04718,P00124,2024-06-20,2024-06-20 00:00:00,1,47.47,7.12,3.23,43.58,PayPal,STORE010
TXN00011113,C01210,P00003,2024-06-20,2024-06-20 00:00:00,1,293.76,14.69,22.33,301.4,Cash,STORE003
TXN00038594,C03185,P00028,2024-06-20,2024-06-20 00:00:00,2,626.8,0.0,100.29,1353.89,Apple Pay,STORE005
TXN00017615,C01907,P00125,2024-06-20,2024-06-20 00:00:00,2,47.1,18.84,6.03,81.39,Debit Card,STORE009
TXN00023932,C01229,P00037,2024-06-20,2024-06-20 00:00:00,2,184.04,0.0,29.45,397.53,Apple Pay,STORE006
TXN00001434,C00048,P00111,2024-06-20,2024-06-20 00:00:00,3,102.66,30.8,22.17,299.35,Debit Card,STORE003
TXN00014046,C01489,P00051,2024-06-20,2024-06-20 00:00:00,1,128.79,25.76,8.24,111.27,Credit Card,STORE001
TXN00030575,C02907,P00122,2024-06-20,2024-06-20 00:00:00,1,30.94,0.0,2.48,33.42,Credit Card,STORE001
TXN00029395,C04260,P00016,2024-06-20,2024-06-20 00:00:00,1,322.64,48.4,21.94,296.18,Apple Pay,STORE009
TXN00014028,C00640,P00074,2024-06-20,2024-06-20 00:00:00,2,402.6,0.0,64.42,869.62,Credit Card,STORE001
TXN00001311,C03438,P00039,2024-06-20,2024-06-20 00:00:00,2,45.52,0.0,7.28,98.32,Apple Pay,STORE004
TXN00022378,C02610,P00093,2024-06-20,2024-06-20 00:00:00,2,139.61,0.0,22.34,301.56,PayPal,STORE005
TXN00008684,C00325,P00098,2024-06-20,2024-06-20 00:00:00,1,180.87,9.04,13.75,185.58,PayPal,STORE010
TXN00028242,C01874,P00062,2024-06-20,2024-06-20 00:00:00,3,404.57,0.0,97.1,1310.81,Apple Pay,STORE010
TXN00003677,C03841,P00098,2024-06-20,2024-06-20 00:00:00,1,180.87,0.0,14.47,195.34,Credit Card,STORE008
TXN00025732,C04328,P00100,2024-06-20,2024-06-20 00:00:00,1,279.33,55.87,17.88,241.34,Debit Card,STORE003
TXN00031116,C04455,P00109,2024-06-20,2024-06-20 00:00:00,1,289.67,43.45,19.7,265.92,Credit Card,STORE008
TXN00024955,C04879,P00106,2024-06-20,2024-06-20 00:00:00,1,114.85,0.0,9.19,124.04,Apple Pay,STORE010
TXN00031536,C00476,P00130,2024-06-20,2024-06-20 00:00:00,1,24.32,0.0,1.95,26.27,PayPal,STORE004
TXN00012621,C00679,P00035,2024-06-20,2024-06-20 00:00:00,1,149.28,22.39,10.15,137.04,Cash,STORE006
TXN00015825,C01349,P00127,2024-06-20,2024-06-20 00:00:00,1,22.49,0.0,1.8,24.29,Cash,STORE003
TXN00031917,C01375,P00072,2024-06-20,2024-06-20 00:00:00,4,383.08,306.46,98.07,1323.93,Cash,STORE005
TXN00004725,C04850,P00028,2024-06-20,2024-06-20 00:00:00,1,626.8,31.34,47.64,643.1,Cash,STORE007
TXN00006069,C03169,P00049,2024-06-20,2024-06-20 00:00:00,3,59.77,0.0,14.34,193.65,PayPal,STORE009
TXN00005348,C01465,P00107,2024-06-20,2024-06-20 00:00:00,1,165.22,33.04,10.57,142.75,Cash,STORE006
TXN00022257,C02382,P00122,2024-06-20,2024-06-20 00:00:00,1,30.94,6.19,1.98,26.73,PayPal,STORE010
TXN00038628,C00124,P00102,2024-06-20,2024-06-20 00:00:00,1,188.61,0.0,15.09,203.7,Cash,STORE008
TXN00018850,C00449,P00009,2024-06-20,2024-06-20 00:00:00,1,767.79,0.0,61.42,829.21,Apple Pay,STORE001
TXN00041041,C03867,P00113,2024-06-21,2024-06-21 00:00:00,3,265.58,0.0,63.74,860.48,Debit Card,STORE004
TXN00007652,C01375,P00042,2024-06-21,2024-06-21 00:00:00,4,133.01,0.0,42.56,574.6,Debit Card,STORE010
TXN00023666,C00806,P00133,2024-06-21,2024-06-21 00:00:00,1,44.37,2.22,3.37,45.52,PayPal,STORE003
TXN00006352,C00513,P00010,2024-06-21,2024-06-21 00:00:00,1,990.27,0.0,79.22,1069.49,Credit Card,STORE002
TXN00008345,C01699,P00028,2024-06-21,2024-06-21 00:00:00,3,626.8,94.02,142.91,1929.29,PayPal,STORE008
TXN00005301,C03898,P00130,2024-06-21,2024-06-21 00:00:00,2,24.32,4.86,3.5,47.28,Apple Pay,STORE009
TXN00043500,C01024,P00024,2024-06-21,2024-06-21 00:00:00,1,752.09,0.0,60.17,812.26,PayPal,STORE006
TXN00019878,C00478,P00115,2024-06-21,2024-06-21 00:00:00,2,24.71,0.0,3.95,53.37,Cash,STORE007
TXN00041586,C02934,P00047,2024-06-21,2024-06-21 00:00:00,1,49.26,2.46,3.74,50.54,PayPal,STORE002
TXN00044898,C01055,P00058,2024-06-21,2024-06-21 00:00:00,1,151.13,0.0,12.09,163.22,PayPal,STORE002
TXN00005429,C02915,P00082,2024-06-21,2024-06-21 00:00:00,1,145.39,0.0,11.63,157.02,Cash,STORE010
TXN00008216,C02351,P00118,2024-06-21,2024-06-21 00:00:00,1,45.82,0.0,3.67,49.49,Cash,STORE007
TXN00042573,C03542,P00133,2024-06-21,2024-06-21 00:00:00,1,44.37,2.22,3.37,45.52,Apple Pay,STORE009
TXN00046552,C01924,P00008,2024-06-21,2024-06-21 00:00:00,1,1312.23,0.0,104.98,1417.21,Credit Card,STORE009
TXN00023277,C04735,P00056,2024-06-21,2024-06-21 00:00:00,1,137.5,13.75,9.9,133.65,Apple Pay,STORE008
TXN00005246,C01997,P00007,2024-06-21,2024-06-21 00:00:00,1,492.85,0.0,39.43,532.28,Apple Pay,STORE009
TXN00020176,C01214,P00120,2024-06-21,2024-06-21 00:00:00,3,24.02,0.0,5.76,77.82,Credit Card,STORE002
TXN00013337,C02366,P00009,2024-06-21,2024-06-21 00:00:00,1,767.79,0.0,61.42,829.21,Credit Card,STORE003
TXN00038487,C04029,P00038,2024-06-21,2024-06-21 00:00:00,1,140.38,0.0,11.23,151.61,Debit Card,STORE006
TXN00001142,C01049,P00084,2024-06-21,2024-06-21 00:00:00,2,104.14,10.41,15.83,213.7,PayPal,STORE001
TXN00045492,C03259,P00109,2024-06-21,2024-06-21 00:00:00,1,289.67,57.93,18.54,250.28,Debit Card,STORE008
TXN00017943,C00583,P00126,2024-06-21,2024-06-21 00:00:00,2,11.95,4.78,1.53,20.65,Cash,STORE008
TXN00040508,C00299,P00041,2024-06-21,2024-06-21 00:00:00,1,76.35,7.64,5.5,74.21,Apple Pay,STORE002
TXN00027963,C02204,P00125,2024-06-21,2024-06-21 00:00:00,1,47.1,0.0,3.77,50.87,Debit Card,STORE006
TXN00000844,C01719,P00073,2024-06-21,2024-06-21 00:00:00,2,481.84,0.0,77.09,1040.77,Cash,STORE005
TXN00015943,C04642,P00119,2024-06-21,2024-06-21 00:00:00,2,27.07,5.41,3.9,52.63,Credit Card,STORE006
TXN00003267,C04528,P00115,2024-06-21,2024-06-21 00:00:00,2,24.71,9.88,3.16,42.7,PayPal,STORE006
TXN00039859,C01589,P00006,2024-06-21,2024-06-21 00:00:00,3,1519.3,0.0,364.63,4922.53,PayPal,STORE003
TXN00047619,C02757,P00024,2024-06-21,2024-06-21 00:00:00,4,752.09,150.42,228.64,3086.58,PayPal,STORE006
TXN00024347,C04563,P00129,2024-06-21,2024-06-21 00:00:00,2,46.26,13.88,6.29,84.93,Credit Card,STORE002
TXN00049403,C04904,P00124,2024-06-21,2024-06-21 00:00:00,2,47.47,18.99,6.08,82.03,Cash,STORE005
TXN00017864,C04939,P00129,2024-06-21,2024-06-21 00:00:00,1,46.26,2.31,3.52,47.47,PayPal,STORE001
TXN00034792,C03717,P00133,2024-06-21,2024-06-21 00:00:00,1,44.37,8.87,2.84,38.34,PayPal,STORE008
TXN00027622,C04282,P00089,2024-06-21,2024-06-21 00:00:00,2,498.47,49.85,75.77,1022.86,Debit Card,STORE004
TXN00020421,C02801,P00086,2024-06-21,2024-06-21 00:00:00,1,346.34,17.32,26.32,355.34,PayPal,STORE003
TXN00024817,C00807,P00123,2024-06-21,2024-06-21 00:00:00,1,30.31,1.52,2.3,31.09,PayPal,STORE005
TXN00011983,C00365,P00110,2024-06-21,2024-06-21 00:00:00,1,35.34,0.0,2.83,38.17,PayPal,STORE007
TXN00030031,C04840,P00039,2024-06-21,2024-06-21 00:00:00,2,45.52,9.1,6.56,88.5,Apple Pay,STORE004
TXN00020928,C00265,P00117,2024-06-21,2024-06-21 00:00:00,1,47.66,0.0,3.81,51.47,Cash,STORE007
TXN00048634,C03455,P00113,2024-06-21,2024-06-21 00:00:00,1,265.58,0.0,21.25,286.83,PayPal,STORE003
TXN00045365,C03607,P00121,2024-06-21,2024-06-21 00:00:00,2,41.58,0.0,6.65,89.81,PayPal,STORE008
TXN00026494,C02785,P00030,2024-06-21,2024-06-21 00:00:00,2,766.92,76.69,116.57,1573.72,Debit Card,STORE006
TXN00040043,C00972,P00012,2024-06-21,2024-06-21 00:00:00,1,1220.93,0.0,97.67,1318.6,Cash,STORE007
TXN00028778,C01465,P00063,2024-06-21,2024-06-21 00:00:00,1,287.9,0.0,23.03,310.93,Debit Card,STORE008
TXN00010460,C00647,P00101,2024-06-21,2024-06-21 00:00:00,2,240.59,72.18,32.72,441.72,Debit Card,STORE007
TXN00045831,C04766,P00073,2024-06-21,2024-06-21 00:00:00,5,481.84,0.0,192.74,2601.94,Apple Pay,STORE006
TXN00048654,C03492,P00010,2024-06-21,2024-06-21 00:00:00,3,990.27,0.0,237.66,3208.47,PayPal,STORE009
TXN00035821,C03583,P00081,2024-06-21,2024-06-21 00:00:00,2,283.68,85.1,38.58,520.84,PayPal,STORE006
TXN00047288,C04876,P00056,2024-06-21,2024-06-21 00:00:00,2,137.5,0.0,22.0,297.0,Credit Card,STORE009
TXN00040034,C02234,P00123,2024-06-21,2024-06-21 00:00:00,2,30.31,9.09,4.12,55.65,Cash,STORE004
TXN00013291,C01523,P00123,2024-06-21,2024-06-21 00:00:00,2,30.31,0.0,4.85,65.47,Credit Card,STORE001
TXN00038031,C00513,P00058,2024-06-21,2024-06-21 00:00:00,1,151.13,7.56,11.49,155.06,Apple Pay,STORE002
TXN00028240,C02866,P00028,2024-06-21,2024-06-21 00:00:00,1,626.8,31.34,47.64,643.1,Apple Pay,STORE006
TXN00039624,C02271,P00046,2024-06-21,2024-06-21 00:00:00,5,179.76,89.88,64.71,873.63,Credit Card,STORE007
TXN00039478,C01159,P00021,2024-06-21,2024-06-21 00:00:00,2,1498.97,0.0,239.84,3237.78,Debit Card,STORE009
TXN00023838,C02755,P00083,2024-06-21,2024-06-21 00:00:00,2,179.89,0.0,28.78,388.56,PayPal,STORE004
TXN00033797,C02596,P00115,2024-06-21,2024-06-21 00:00:00,1,24.71,3.71,1.68,22.68,Cash,STORE006
TXN00031804,C02952,P00005,2024-06-21,2024-06-21 00:00:00,1,520.97,78.15,35.43,478.25,Credit Card,STORE001
TXN00049310,C04158,P00112,2024-06-21,2024-06-21 00:00:00,1,73.11,3.66,5.56,75.01,PayPal,STORE009
TXN00016134,C04430,P00079,2024-06-21,2024-06-21 00:00:00,2,237.98,0.0,38.08,514.04,Debit Card,STORE008
TXN00029476,C01495,P00022,2024-06-21,2024-06-21 00:00:00,4,1779.43,0.0,569.42,7687.14,Apple Pay,STORE010
TXN00033893,C01789,P00106,2024-06-21,2024-06-21 00:00:00,1,114.85,0.0,9.19,124.04,Credit Card,STORE002
TXN00004535,C04653,P00025,2024-06-21,2024-06-21 00:00:00,1,956.24,95.62,68.85,929.47,Credit Card,STORE005
TXN00036801,C00983,P00095,2024-06-21,2024-06-21 00:00:00,2,97.34,19.47,14.02,189.23,Debit Card,STORE009
TXN00039686,C02026,P00053,2024-06-21,2024-06-21 00:00:00,1,82.02,0.0,6.56,88.58,PayPal,STORE006
TXN00036782,C02986,P00030,2024-06-21,2024-06-21 00:00:00,2,766.92,0.0,122.71,1656.55,PayPal,STORE001
TXN00033341,C01465,P00017,2024-06-21,2024-06-21 00:00:00,1,413.17,0.0,33.05,446.22,PayPal,STORE009
TXN00017357,C02082,P00050,2024-06-21,2024-06-21 00:00:00,4,120.96,0.0,38.71,522.55,Cash,STORE003
TXN00033672,C01905,P00052,2024-06-21,2024-06-21 00:00:00,1,52.2,7.83,3.55,47.92,Apple Pay,STORE010
TXN00009939,C02934,P00090,2024-06-21,2024-06-21 00:00:00,2,197.16,78.86,25.24,340.7,PayPal,STORE002
TXN00016061,C04370,P00054,2024-06-21,2024-06-21 00:00:00,2,28.78,11.51,3.68,49.73,Cash,STORE007
TXN00001205,C02084,P00010,2024-06-21,2024-06-21 00:00:00,1,990.27,148.54,67.34,909.07,Debit Card,STORE009
TXN00038929,C03594,P00004,2024-06-21,2024-06-21 00:00:00,1,1908.41,190.84,137.41,1854.98,Credit Card,STORE010
TXN00008858,C03505,P00079,2024-06-21,2024-06-21 00:00:00,3,237.98,71.39,51.4,693.95,Cash,STORE005
TXN00034043,C02826,P00018,2024-06-21,2024-06-21 00:00:00,2,118.92,0.0,19.03,256.87,Credit Card,STORE004
TXN00045478,C01215,P00033,2024-06-21,2024-06-21 00:00:00,3,134.82,80.89,25.89,349.46,Cash,STORE003
TXN00028525,C00932,P00035,2024-06-21,2024-06-21 00:00:00,2,149.28,0.0,23.88,322.44,PayPal,STORE003
TXN00004186,C02806,P00021,2024-06-21,2024-06-21 00:00:00,3,1498.97,449.69,323.78,4371.0,Credit Card,STORE008
TXN00005821,C01754,P00088,2024-06-22,2024-06-22 00:00:00,1,148.03,7.4,11.25,151.88,Debit Card,STORE009
TXN00005108,C04320,P00076,2024-06-22,2024-06-22 00:00:00,4,392.37,0.0,125.56,1695.04,PayPal,STORE007
TXN00035468,C04195,P00118,2024-06-22,2024-06-22 00:00:00,1,45.82,0.0,3.67,49.49,Cash,STORE007
TXN00024785,C03045,P00042,2024-06-22,2024-06-22 00:00:00,2,133.01,53.2,17.03,229.85,PayPal,STORE003
TXN00003662,C00533,P00129,2024-06-22,2024-06-22 00:00:00,4,46.26,37.01,11.84,159.87,Credit Card,STORE002
TXN00031542,C00896,P00132,2024-06-22,2024-06-22 00:00:00,3,29.39,0.0,7.05,95.22,Apple Pay,STORE003
TXN00047055,C02194,P00004,2024-06-22,2024-06-22 00:00:00,2,1908.41,572.52,259.54,3503.84,PayPal,STORE001
TXN00045830,C04764,P00043,2024-06-22,2024-06-22 00:00:00,1,198.24,0.0,15.86,214.1,Cash,STORE006
TXN00021861,C01080,P00080,2024-06-22,2024-06-22 00:00:00,1,241.2,0.0,19.3,260.5,Debit Card,STORE009
TXN00035515,C04809,P00132,2024-06-22,2024-06-22 00:00:00,1,29.39,2.94,2.12,28.57,Cash,STORE001
